,style_id,Super Style,Style,Unnamed: 0,beer_id,name,display_name,abv,year,glass_id,organic,brewery_id,retired,status
512,40.0,North American Origin Ales,American-Style Sour Ale,333.0,MDLWPq,De Achste Hond Peach Sour,De Achste Hond Peach Sour,7.0,,8.0,N,yX6twV,N,verified
513,40.0,North American Origin Ales,American-Style Sour Ale,420.0,HqKYLu,Four Roses Bourbon Bearwalker Sour,Four Roses Bourbon Bearwalker Sour,,,,Y,p1tFbP,N,verified
514,40.0,North American Origin Ales,American-Style Sour Ale,422.0,CFiVaj,Four Roses Sour,Four Roses Sour,,,,Y,p1tFbP,N,verified
515,40.0,North American Origin Ales,American-Style Sour Ale,433.0,whlYbK,Funk Vessel,Funk Vessel,,,,N,AqEUBQ,N,verified
516,40.0,North American Origin Ales,American-Style Sour Ale,543.0,2VR5QQ,Hop And Sour,Hop And Sour,4.4,,,N,nHLlnK,N,verified
517,40.0,North American Origin Ales,American-Style Sour Ale,593.0,wXVeJD,Incorrigible,Incorrigible,4.5,,,N,AqEUBQ,N,verified
518,40.0,North American Origin Ales,American-Style Sour Ale,700.0,etD9Ry,Mungo Berry,Mungo Berry,4.8,,,N,VEY3Xa,N,verified
519,40.0,North American Origin Ales,American-Style Sour Ale,813.0,L6Lk8r,Plum Jasmine Gose,Plum Jasmine Gose,9.6,,,N,nLsoQ9,N,verified
520,40.0,North American Origin Ales,American-Style Sour Ale,928.0,zcGmvP,Sour Inc: Honey Ginger,Sour Inc: Honey Ginger,4.5,,,N,AqEUBQ,N,verified
521,40.0,North American Origin Ales,American-Style Sour Ale,930.0,Tw2gsB,Sour Pineapple,Sour Pineapple,6.1,,,N,nLsoQ9,N,verified
522,40.0,North American Origin Ales,American-Style Sour Ale,950.0,fDUiV9,Strawberry Moon,Strawberry Moon,4.3,,,N,VEY3Xa,N,verified
523,40.0,North American Origin Ales,American-Style Sour Ale,957.0,iId6Sg,Summer in Berlin,Summer in Berlin,5.0,,5.0,N,p3YrOa,N,verified
524,40.0,North American Origin Ales,American-Style Sour Ale,1035.0,cPLFNf,Tropical Lover,Tropical Lover,4.3,,,N,TMc6H2,N,verified
525,41.0,North American Origin Ales,American-Style Black Ale,162.0,tLwMOd,Black Brew Bae,Black Brew Bae,6.4,,,N,q6vJUK,N,verified
526,41.0,North American Origin Ales,American-Style Black Ale,166.0,yoGDFl,Black Eye PA,Black Eye PA,7.5,,,N,nHLlnK,N,verified
527,41.0,North American Origin Ales,American-Style Black Ale,170.0,E6kkPh,Black Mad Hatter India Pale Ale,Black Mad Hatter India Pale Ale,5.56,,5.0,N,AqEUBQ,N,verified
528,41.0,North American Origin Ales,American-Style Black Ale,177.0,d16niD,Blindfold,Blindfold,7.4,,8.0,N,nHLlnK,N,verified
529,41.0,North American Origin Ales,American-Style Black Ale,325.0,x3ijRg,Dank Tank: Some Strange II Black IPA,Dank Tank: Some Strange II Black IPA,10.0,,,N,TMc6H2,N,verified
530,41.0,North American Origin Ales,American-Style Black Ale,339.0,4nRKTH,DevESTATEtion,DevESTATEtion,6.7,,5.0,N,nHLlnK,N,verified
531,41.0,North American Origin Ales,American-Style Black Ale,541.0,blZIJW,Home Skillet,Home Skillet,5.6,,,N,q6vJUK,N,verified
532,41.0,North American Origin Ales,American-Style Black Ale,579.0,Wemgbs,Imperial Black IPA,Imperial Black IPA,7.3,,5.0,N,DifSi4,N,verified
533,41.0,North American Origin Ales,American-Style Black Ale,716.0,sicuOa,Night Time,Night Time,7.9,,5.0,N,nLsoQ9,N,verified
534,41.0,North American Origin Ales,American-Style Black Ale,939.0,dODEDo,Spruce Beersteen,Spruce Beersteen,6.0,,,Y,p1tFbP,N,verified
535,42.0,North American Origin Ales,American-Style Stout,5.0,vz5JZ1,1794 The Fergal Project,1794 The Fergal Project,4.5,,,N,DifSi4,N,verified
536,42.0,North American Origin Ales,American-Style Stout,82.0,bdFoir,Bare Knuckle Stout,Bare Knuckle Stout,,,,N,BznahA,N,verified
537,42.0,North American Origin Ales,American-Style Stout,122.0,lT9g7O,Beer Camp: Stout of the Union,Beer Camp: Stout of the Union,7.0,,,N,nHLlnK,N,verified
538,42.0,North American Origin Ales,American-Style Stout,164.0,yxUgyc,Black Cat Stout,Black Cat Stout,5.5,,,N,4F7QA9,N,verified
539,42.0,North American Origin Ales,American-Style Stout,197.0,NU4qr0,Bosden,Bosden,6.8,,,N,nHLlnK,N,verified
540,42.0,North American Origin Ales,American-Style Stout,272.0,wIRsU0,Cherry Vanilla Stout,Cherry Vanilla Stout,5.5,,,Y,p1tFbP,N,verified
541,42.0,North American Origin Ales,American-Style Stout,277.0,x71Neo,Chocolate Stout (Cask Conditioned) Aka Double Chocolate Snowman Stout,Chocolate Stout (Cask Conditioned) Aka Double Chocolate Snowman Stout,,,,Y,p1tFbP,N,verified
542,42.0,North American Origin Ales,American-Style Stout,281.0,Hh3VFp,Cinnister Stout,Cinnister Stout,5.0,,,N,p3YrOa,N,verified
543,42.0,North American Origin Ales,American-Style Stout,374.0,hqQhp6,Dry Irish Stout,Dry Irish Stout,4.8,,,N,IImUD9,N,verified
544,42.0,North American Origin Ales,American-Style Stout,487.0,NamZiK,Guinness 250th Anniversary Stout,Guinness 250th Anniversary Stout,5.0,,5.0,N,HaPdSL,N,verified
545,42.0,North American Origin Ales,American-Style Stout,492.0,K2qBGW,Guinness Extra Stout,Guinness Extra Stout,5.0,,5.0,N,HaPdSL,N,verified
546,42.0,North American Origin Ales,American-Style Stout,590.0,INJWpy,Imperial Stout,Imperial Stout,9.9,,5.0,N,nLsoQ9,N,verified
547,42.0,North American Origin Ales,American-Style Stout,605.0,V9x9qv,Jackalope Coffee Stout,Jackalope Coffee Stout,,,,Y,p1tFbP,N,verified
548,42.0,North American Origin Ales,American-Style Stout,831.0,EyM4tM,Pumpkin Spice Latte : Nitro Series,Pumpkin Spice Latte : Nitro Series,5.5,,,N,IImUD9,N,verified
549,42.0,North American Origin Ales,American-Style Stout,883.0,mjwrcO,Satellite Stout,Satellite Stout,5.5,,,N,p3YrOa,N,verified
550,42.0,North American Origin Ales,American-Style Stout,923.0,14UQ4N,Snowman Stout,Snowman Stout,5.2,,,Y,p1tFbP,N,verified
551,42.0,North American Origin Ales,American-Style Stout,949.0,rHCSHp,Stout,Stout,5.8,,5.0,N,nHLlnK,N,verified
552,42.0,North American Origin Ales,American-Style Stout,952.0,L2Nd1C,Stryker Stout,Stryker Stout,,,5.0,N,DMU2Kf,N,verified
553,42.0,North American Origin Ales,American-Style Stout,980.0,HptKyQ,Tannakin,Tannakin,6.2,,,N,p1tFbP,N,verified
554,42.0,North American Origin Ales,American-Style Stout,1012.0,Pb4Zwl,Thunder Stout,Thunder Stout,4.95,,,N,IImUD9,N,verified
555,42.0,North American Origin Ales,American-Style Stout,1054.0,8ve3vf,Velvet Elvis Stout,Velvet Elvis Stout,,,,N,q6vJUK,N,verified
556,42.0,North American Origin Ales,American-Style Stout,1075.0,HL52ir,Whiskey Barrel Snowman Stout,Whiskey Barrel Snowman Stout,5.2,,,Y,p1tFbP,N,verified
557,43.0,North American Origin Ales,American-Style Imperial Stout,21.0,0KEzfx,30th Anniversary - Fritz and Ken's Ale,30th Anniversary - Fritz and Ken's Ale,9.2,,,N,nHLlnK,Y,verified
558,43.0,North American Origin Ales,American-Style Imperial Stout,87.0,8SiLJi,Barrel Aged Imperial Cherry Stout,Barrel Aged Imperial Cherry Stout,9.5,,,N,IImUD9,N,verified
559,43.0,North American Origin Ales,American-Style Imperial Stout,89.0,hO6U5X,Barrel Aged Narwhal,Barrel Aged Narwhal,12.9,,,N,nHLlnK,N,verified
560,43.0,North American Origin Ales,American-Style Imperial Stout,95.0,Ydp0k0,Barrel-Aged Ten Fidy,Barrel-Aged Ten Fidy,12.9,,,N,q6vJUK,N,verified
561,43.0,North American Origin Ales,American-Style Imperial Stout,199.0,yORSh7,Bourbon Barrel Aged Imperial Stout,Bourbon Barrel Aged Imperial Stout,11.2,,,N,TMc6H2,N,verified
562,43.0,North American Origin Ales,American-Style Imperial Stout,200.0,giziAd,Bourbon Barrel Aged Imperial Stout With Coffee,Bourbon Barrel Aged Imperial Stout With Coffee,11.2,,,N,TMc6H2,N,verified
563,43.0,North American Origin Ales,American-Style Imperial Stout,202.0,t28a6A,Brandy Barrel-Aged Ten Fidy,Brandy Barrel-Aged Ten Fidy,10.5,,,N,q6vJUK,N,verified
564,43.0,North American Origin Ales,American-Style Imperial Stout,275.0,dnUKxu,Chocolate Chili Stout - High Altitude Series,Chocolate Chili Stout - High Altitude Series,8.8,,,N,nHLlnK,N,verified
565,43.0,North American Origin Ales,American-Style Imperial Stout,320.0,ARoWVg,Dank Tank Old Man Johnson's Farm,Dank Tank Old Man Johnson's Farm,9.6,,,N,TMc6H2,N,verified
566,43.0,North American Origin Ales,American-Style Imperial Stout,354.0,WHQisc,Dragon's Milk,Dragon's Milk,11.0,,8.0,N,AqEUBQ,N,verified
567,43.0,North American Origin Ales,American-Style Imperial Stout,355.0,ZDbYzs,Dragon's Milk Reserve Coconut Rum,Dragon's Milk Reserve Coconut Rum,11.0,,,N,AqEUBQ,N,verified
568,43.0,North American Origin Ales,American-Style Imperial Stout,356.0,uhfEWi,Dragon's Milk Reserve Mexican Spice Cake,Dragon's Milk Reserve Mexican Spice Cake,11.0,,,N,AqEUBQ,N,verified
569,43.0,North American Origin Ales,American-Style Imperial Stout,357.0,Vuhegf,Dragon's Milk Reserve Triple-Mashed,Dragon's Milk Reserve Triple-Mashed,11.0,,,N,AqEUBQ,N,verified
570,43.0,North American Origin Ales,American-Style Imperial Stout,358.0,RXEBYd,Dragon's Milk Reserve Vanilla Chai,Dragon's Milk Reserve Vanilla Chai,11.0,,,N,AqEUBQ,N,verified
571,43.0,North American Origin Ales,American-Style Imperial Stout,359.0,HHG2Nn,Dragon's Milk Reserve with Coffee And Chocolate,Dragon's Milk Reserve with Coffee And Chocolate,11.0,,,N,AqEUBQ,N,verified
572,43.0,North American Origin Ales,American-Style Imperial Stout,360.0,ndgIxK,Dragon's Milk Reserve with S'mores,Dragon's Milk Reserve with S'mores,11.0,,,N,AqEUBQ,N,verified
573,43.0,North American Origin Ales,American-Style Imperial Stout,361.0,2wvRmF,Dragon's Milk Reserve with Toasted Chilies,Dragon's Milk Reserve with Toasted Chilies,11.0,,,N,AqEUBQ,N,verified
574,43.0,North American Origin Ales,American-Style Imperial Stout,362.0,BnYgKN,Dragon's Milk Reserve with Vanilla Chai,Dragon's Milk Reserve with Vanilla Chai,11.0,,,N,AqEUBQ,N,verified
575,43.0,North American Origin Ales,American-Style Imperial Stout,363.0,IpcSsv,Dragon's Milk Reserve: Brewer's Select,Dragon's Milk Reserve: Brewer's Select,12.0,,,N,AqEUBQ,N,verified
576,43.0,North American Origin Ales,American-Style Imperial Stout,364.0,ZJJ8yY,Dragon's Milk Reserve: Cherry Chocolate,Dragon's Milk Reserve: Cherry Chocolate,11.0,,,N,AqEUBQ,N,verified
577,43.0,North American Origin Ales,American-Style Imperial Stout,365.0,8lo5KQ,Dragon's Milk Reserve: Mexican Spice Cake,Dragon's Milk Reserve: Mexican Spice Cake,11.0,,,N,AqEUBQ,N,verified
578,43.0,North American Origin Ales,American-Style Imperial Stout,367.0,fMn3Hq,Dragon's Milk Reserve: Salted Caramel,Dragon's Milk Reserve: Salted Caramel,11.0,,,N,AqEUBQ,N,verified
579,43.0,North American Origin Ales,American-Style Imperial Stout,369.0,3tlrAU,Dragon’s Milk Reserve: Banana Coconut,Dragon’s Milk Reserve: Banana Coconut,11.0,,,N,AqEUBQ,N,verified
580,43.0,North American Origin Ales,American-Style Imperial Stout,370.0,UTh8Gm,Dragon’s Milk Reserve: Mocha Mint,Dragon’s Milk Reserve: Mocha Mint,11.0,,,N,AqEUBQ,N,verified
581,43.0,North American Origin Ales,American-Style Imperial Stout,408.0,ttJysx,Filthy Pumpkin,Filthy Pumpkin,7.75,,,N,AqEUBQ,N,verified
582,43.0,North American Origin Ales,American-Style Imperial Stout,502.0,4BzAQE,Happy Ending,Happy Ending (2014),9.0,2014.0,,N,TMc6H2,N,verified
583,43.0,North American Origin Ales,American-Style Imperial Stout,503.0,Hb6O3U,Happy Ending,Happy Ending,9.0,,5.0,N,TMc6H2,N,verified
584,43.0,North American Origin Ales,American-Style Imperial Stout,534.0,IDxKzR,High West-ified Imperial Coffee Stout,High West-ified Imperial Coffee Stout,12.2,,,N,nLsoQ9,N,verified
585,43.0,North American Origin Ales,American-Style Imperial Stout,591.0,oC1Ux4,Imperial Stout (Fudge And Sickle),Imperial Stout (Fudge And Sickle),9.9,,,N,nLsoQ9,N,verified
586,43.0,North American Origin Ales,American-Style Imperial Stout,606.0,MFgb7Y,Javanilla Ten FIDY,Javanilla Ten FIDY,10.5,,,N,q6vJUK,N,verified
587,43.0,North American Origin Ales,American-Style Imperial Stout,617.0,dNnIWw,Kate The Great Russian Imperial Stout,Kate The Great Russian Imperial Stout,9.5,,,N,4F7QA9,N,verified
588,43.0,North American Origin Ales,American-Style Imperial Stout,704.0,Rg6aeS,Narwhal,Narwhal,10.2,,6.0,N,nHLlnK,N,verified
589,43.0,North American Origin Ales,American-Style Imperial Stout,705.0,9Qr0BU,Narwhal Tawny Port Barrel Aged,Narwhal Tawny Port Barrel Aged,11.4,,,N,nHLlnK,N,verified
590,43.0,North American Origin Ales,American-Style Imperial Stout,717.0,qVUNwf,Night Tripper,Night Tripper,10.8,,5.0,N,AqEUBQ,N,verified
591,43.0,North American Origin Ales,American-Style Imperial Stout,718.0,pDZET2,Night Tripper (2011),Night Tripper (2011),10.8,,5.0,N,AqEUBQ,N,verified
592,43.0,North American Origin Ales,American-Style Imperial Stout,719.0,LOVCKl,Night Tripper Barrel Aged,Night Tripper Barrel Aged,10.8,,,N,AqEUBQ,N,verified
593,43.0,North American Origin Ales,American-Style Imperial Stout,720.0,B0vbr1,Night Wish,Night Wish,10.5,,,N,AqEUBQ,N,verified
594,43.0,North American Origin Ales,American-Style Imperial Stout,823.0,RDSydO,Prince Myshkin,Prince Myshkin,9.0,,,N,p3YrOa,N,verified
595,43.0,North American Origin Ales,American-Style Imperial Stout,861.0,WFjpOp,Royal Impy Stout,Royal Impy Stout,,,,N,4F7QA9,N,verified
596,43.0,North American Origin Ales,American-Style Imperial Stout,862.0,7faCP2,Rum Barrel-Aged Ten Fidy,Rum Barrel-Aged Ten Fidy,14.7,,,N,q6vJUK,N,verified
597,43.0,North American Origin Ales,American-Style Imperial Stout,910.0,OH98hq,Sinner's Son,Sinner's Son,12.4,,,N,TMc6H2,N,verified
598,43.0,North American Origin Ales,American-Style Imperial Stout,984.0,Rl3Yy9,Ten FIDY,Ten FIDY (2014),10.5,2014.0,,N,q6vJUK,N,verified
599,43.0,North American Origin Ales,American-Style Imperial Stout,985.0,44mN7a,Ten FIDY,Ten FIDY (2015),10.5,2015.0,,N,q6vJUK,N,verified
600,43.0,North American Origin Ales,American-Style Imperial Stout,986.0,x6bRxw,Ten FIDY,Ten FIDY,10.5,,5.0,N,q6vJUK,N,verified
601,43.0,North American Origin Ales,American-Style Imperial Stout,988.0,KVcu4B,Ten Fidy - Bourbon Barrel Aged,Ten Fidy - Bourbon Barrel Aged,12.9,,,N,q6vJUK,N,verified
602,43.0,North American Origin Ales,American-Style Imperial Stout,989.0,oRKnzw,Ten Fidy - Bulleit Bourbon Barrel Aged,Ten Fidy - Bulleit Bourbon Barrel Aged,11.0,,,N,q6vJUK,N,verified
603,43.0,North American Origin Ales,American-Style Imperial Stout,990.0,6DAt6F,Ten FIDY Stranahans Bourbon Barrel Aged,Ten FIDY Stranahans Bourbon Barrel Aged,10.5,,,N,q6vJUK,N,verified
604,43.0,North American Origin Ales,American-Style Imperial Stout,998.0,vIhSst,The Dogfather,The Dogfather,10.0,,,N,yX6twV,N,verified
605,43.0,North American Origin Ales,American-Style Imperial Stout,1021.0,lPKfmK,Trip In The Woods Barrel Aged Narwhal w/Red & Black Currents,Trip In The Woods Barrel Aged Narwhal w/Red & Black Currents,9.8,,,N,nHLlnK,N,verified
606,43.0,North American Origin Ales,American-Style Imperial Stout,1026.0,JK8eXb,Trip In the Woods: Cocoa Coconut Narwhal,Trip In the Woods: Cocoa Coconut Narwhal,11.8,,,N,nHLlnK,N,verified
607,43.0,North American Origin Ales,American-Style Imperial Stout,1034.0,qPgNWv,Tripper Noche,Tripper Noche,12.1,,,N,AqEUBQ,N,verified
608,43.0,North American Origin Ales,American-Style Imperial Stout,1087.0,5pJqvf,Willett Bourbon Barrel Aged Imperial Stout,Willett Bourbon Barrel Aged Imperial Stout,11.5,,,N,nLsoQ9,N,verified
609,43.0,North American Origin Ales,American-Style Imperial Stout,1088.0,9LnbQj,Willettized Coffee Stout,Willettized Coffee Stout,11.7,,,N,nLsoQ9,N,verified
610,44.0,North American Origin Ales,Specialty Stouts,38.0,MqTIG4,72 Imperial,72 Imperial,7.2,,,N,IImUD9,N,verified
611,44.0,North American Origin Ales,Specialty Stouts,205.0,KuiKeS,Breakfast At Chicos,Breakfast At Chicos,7.5,,,N,nHLlnK,N,verified
612,44.0,North American Origin Ales,Specialty Stouts,288.0,mXym9s,Coffee Stout,Coffee Stout,6.2,,,N,nHLlnK,N,verified
613,44.0,North American Origin Ales,Specialty Stouts,346.0,XWveu5,Dock Street Walker,Dock Street Walker,,,,N,p3YrOa,N,verified
614,44.0,North American Origin Ales,Specialty Stouts,713.0,Bl8SsD,New Holland Dragon's Milk (Bourbon Barrel Stout),New Holland Dragon's Milk (Bourbon Barrel Stout),,,,N,AqEUBQ,N,verified
615,44.0,North American Origin Ales,Specialty Stouts,835.0,otkATx,Rain Check,Rain Check,,,,N,nHLlnK,N,verified
616,44.0,North American Origin Ales,Specialty Stouts,929.0,nbVcip,Sour Inc: Sour Stout With Cherries,Sour Inc: Sour Stout With Cherries,6.7,,,N,AqEUBQ,N,verified
617,44.0,North American Origin Ales,Specialty Stouts,987.0,aSdzxF,Ten FIDY (2016),Ten FIDY (2016),10.5,,,N,q6vJUK,N,verified
618,45.0,German Origin Ales,German-Style Kölsch / Köln-Style Kölsch,298.0,C7bzqV,Cranberry Kolsch,Cranberry Kolsch,5.0,,,N,p3YrOa,N,verified
619,45.0,German Origin Ales,German-Style Kölsch / Köln-Style Kölsch,431.0,PsFAwd,Full Circle,Full Circle,4.9,,5.0,N,AqEUBQ,N,verified
620,45.0,German Origin Ales,German-Style Kölsch / Köln-Style Kölsch,625.0,vuZYco,Kolsch,Kolsch,5.0,,,N,nHLlnK,N,verified
621,45.0,German Origin Ales,German-Style Kölsch / Köln-Style Kölsch,626.0,wkaQ3k,Kolsch Style Ale - Mountain Series,Kolsch Style Ale - Mountain Series,,,,N,IImUD9,N,verified
622,45.0,German Origin Ales,German-Style Kölsch / Köln-Style Kölsch,673.0,RVXI4q,McKercher's Keller Kolsch,McKercher's Keller Kolsch,5.2,,,N,q6vJUK,N,verified
623,46.0,German Origin Ales,Berliner-Style Weisse (Wheat),117.0,2avhYf,Beer Camp: Dry-Hopped Berliner-Style Weisse,Beer Camp: Dry-Hopped Berliner-Style Weisse (2017),4.2,2017.0,,N,nHLlnK,N,verified
624,46.0,German Origin Ales,Berliner-Style Weisse (Wheat),136.0,O3nY32,Bernie Weisse,Bernie Weisse,3.2,,,N,VEY3Xa,N,verified
625,46.0,German Origin Ales,Berliner-Style Weisse (Wheat),284.0,tMseDR,Citrus And Vanilla Berlinerweisse,Citrus And Vanilla Berlinerweisse,4.7,,,N,4F7QA9,N,verified
626,46.0,German Origin Ales,Berliner-Style Weisse (Wheat),610.0,KcLuc7,Johnny Berliner,Johnny Berliner,4.0,,5.0,N,p3YrOa,N,verified
627,47.0,German Origin Ales,Leipzig-Style Gose,254.0,04k0TG,Casper The Friendly Gose,Casper The Friendly Gose,5.0,,,N,p1tFbP,N,verified
628,47.0,German Origin Ales,Leipzig-Style Gose,531.0,DsrVwL,Hibiscus Strawberry Gose,Hibiscus Strawberry Gose,4.0,,,Y,p1tFbP,N,verified
629,47.0,German Origin Ales,Leipzig-Style Gose,812.0,7aZN1V,Plum Gose,Plum Gose,4.5,,,N,IImUD9,N,verified
630,47.0,German Origin Ales,Leipzig-Style Gose,927.0,2ZwqMd,Sour Inc: Apple Rhubarb,Sour Inc: Apple Rhubarb,4.5,,,N,AqEUBQ,N,verified
631,47.0,German Origin Ales,Leipzig-Style Gose,943.0,oqsjeJ,Steady As She Gose,Steady As She Gose,5.7,,,N,nHLlnK,N,verified
632,48.0,German Origin Ales,South German-Style Hefeweizen / Hefeweissbier,204.0,hImGQV,Braupakt,Braupakt,6.0,,,N,nHLlnK,N,verified
633,48.0,German Origin Ales,South German-Style Hefeweizen / Hefeweissbier,350.0,CMvItN,Doppel Weizen,Doppel Weizen,8.5,,5.0,N,nLsoQ9,N,verified
634,48.0,German Origin Ales,South German-Style Hefeweizen / Hefeweissbier,528.0,QFOApS,Hefe Proper Ale,Hefe Proper Ale,4.0,,5.0,N,IImUD9,Y,verified
635,48.0,German Origin Ales,South German-Style Hefeweizen / Hefeweissbier,529.0,5LHS1h,Hefeweizen,Hefeweizen,4.2,,,Y,p1tFbP,N,verified
636,48.0,German Origin Ales,South German-Style Hefeweizen / Hefeweissbier,530.0,zD2FYX,Hefeweizen,Hefeweizen,4.0,,,Y,4F7QA9,N,verified
637,48.0,German Origin Ales,South German-Style Hefeweizen / Hefeweissbier,619.0,JVv3qI,Kellerweis,Kellerweis,4.8,,5.0,N,nHLlnK,N,verified
638,48.0,German Origin Ales,South German-Style Hefeweizen / Hefeweissbier,651.0,r1uQvZ,Lovebird Wheat,Lovebird Wheat,4.4,,9.0,N,p1tFbP,N,verified
639,48.0,German Origin Ales,South German-Style Hefeweizen / Hefeweissbier,942.0,onllb0,Station 3,Station 3,5.7,,,N,q6vJUK,N,verified
640,48.0,German Origin Ales,South German-Style Hefeweizen / Hefeweissbier,1066.0,6jvc3G,Waterkeeper,Waterkeeper,6.0,,9.0,N,TMc6H2,N,verified
641,49.0,German Origin Ales,South German-Style Kristall Weizen / Kristall Weissbier,,,,,,,,,,,
642,50.0,German Origin Ales,German-Style Leichtes Weizen / Weissbier,,,,,,,,,,,
643,51.0,German Origin Ales,South German-Style Bernsteinfarbenes Weizen / Weissbier,,,,,,,,,,,
644,52.0,German Origin Ales,South German-Style Dunkel Weizen / Dunkel Weissbier,81.0,kbyHKb,Banana Stand,Banana Stand,,,,Y,p1tFbP,N,verified
645,52.0,German Origin Ales,South German-Style Dunkel Weizen / Dunkel Weissbier,118.0,eueVi6,Beer Camp: Dunkle Weisse,Beer Camp: Dunkle Weisse (2017),5.7,2017.0,,N,nHLlnK,N,verified
646,52.0,German Origin Ales,South German-Style Dunkel Weizen / Dunkel Weissbier,378.0,vzcxNZ,Dunkelweizen,Dunkelweizen,5.5,,,N,nHLlnK,N,verified
647,52.0,German Origin Ales,South German-Style Dunkel Weizen / Dunkel Weissbier,607.0,LIY58Q,Jazz Honkey Donkey-Weizen,Jazz Honkey Donkey-Weizen,,,,Y,p1tFbP,N,verified
648,52.0,German Origin Ales,South German-Style Dunkel Weizen / Dunkel Weissbier,1028.0,ep9tZr,Trip In the Woods: Rye Dunkelweizen,Trip In the Woods: Rye Dunkelweizen,9.6,,,N,nHLlnK,N,verified
649,52.0,German Origin Ales,South German-Style Dunkel Weizen / Dunkel Weissbier,1097.0,eI4NgQ,Work,Work (2013),,2013.0,,N,IImUD9,N,verified
650,53.0,German Origin Ales,South German-Style Weizenbock / Weissbock,90.0,zLqnaW,Barrel Aged Nuovo Record,Barrel Aged Nuovo Record,13.5,,,N,AqEUBQ,N,verified
651,53.0,German Origin Ales,South German-Style Weizenbock / Weissbock,99.0,JzR6cK,Bavarian-Styled Doppel Weizen,Bavarian-Styled Doppel Weizen,9.0,,,N,nLsoQ9,N,verified
652,53.0,German Origin Ales,South German-Style Weizenbock / Weissbock,171.0,ja4TBb,Black Mamba,Black Mamba,6.0,,,N,q6vJUK,N,verified
653,53.0,German Origin Ales,South German-Style Weizenbock / Weissbock,379.0,hKT9uI,Dunkelweizen Bock,Dunkelweizen Bock,7.2,,,N,nHLlnK,N,verified
654,53.0,German Origin Ales,South German-Style Weizenbock / Weissbock,1067.0,l7irOy,Weizenbock - Beer Camp #37,Weizenbock - Beer Camp #37,6.8,,,N,nHLlnK,N,verified
655,54.0,German Origin Ales,Bamberg-Style Weiss (Smoke) Rauchbier (Dunkel or Helles),,,,,,,,,,,
656,55.0,German Origin Ales,German-Style Altbier,50.0,hYaduh,Alt Route - Beer Camp Across America,Alt Route - Beer Camp Across America (2014),6.6,2014.0,5.0,N,nHLlnK,N,verified
657,55.0,German Origin Ales,German-Style Altbier,51.0,5TQX99,ALTitude,ALTitude,,,,N,q6vJUK,N,verified
658,55.0,German Origin Ales,German-Style Altbier,62.0,uHEs7N,Audition - Altbier,Audition - Altbier,6.6,,,N,nHLlnK,N,verified
659,55.0,German Origin Ales,German-Style Altbier,349.0,gEUoCZ,Doppel Sticky,Doppel Sticky,7.7,,6.0,N,nLsoQ9,N,verified
660,56.0,German Origin Ales,Kellerbier (Cellar beer) or Zwickelbier - Ale,618.0,Lo0Ybu,Keller,Keller,4.9,,,N,VEY3Xa,N,verified
661,57.0,Belgian And French Origin Ales,Belgian-Style Flanders Oud Bruin or Oud Red Ales,17.0,e9sjBk,21st Anniversary,21st Anniversary,7.9,,,N,TMc6H2,N,verified
662,57.0,Belgian And French Origin Ales,Belgian-Style Flanders Oud Bruin or Oud Red Ales,308.0,nF8WBb,Cuvée Mam'zelle,Cuvée Mam'zelle,8.5,,,N,uM2jeT,N,verified
663,57.0,Belgian And French Origin Ales,Belgian-Style Flanders Oud Bruin or Oud Red Ales,937.0,zJigjF,Spinnerbait,Spinnerbait,6.0,,,N,TMc6H2,N,verified
664,58.0,Belgian And French Origin Ales,Belgian-Style Dubbel,376.0,utrZWH,Dubbel,Dubbel,7.4,,,N,VEY3Xa,N,verified
665,58.0,Belgian And French Origin Ales,Belgian-Style Dubbel,771.0,dM2XzJ,Ovila Abbey Aged Dubbel,Ovila Abbey Aged Dubbel,8.5,,,N,nHLlnK,N,verified
666,58.0,Belgian And French Origin Ales,Belgian-Style Dubbel,779.0,3zb9Gq,Ovila Dubbel,Ovila Dubbel,7.5,,8.0,N,nHLlnK,N,verified
667,59.0,Belgian And French Origin Ales,Belgian-Style Tripel,7.0,Yd8G8r,18th Anniversary Belgian Tripel,18th Anniversary Belgian Tripel,10.0,,,N,TMc6H2,N,verified
668,59.0,Belgian And French Origin Ales,Belgian-Style Tripel,127.0,ZJdowf,Beerhive,Beerhive,8.47,,5.0,N,AqEUBQ,N,verified
669,59.0,Belgian And French Origin Ales,Belgian-Style Tripel,173.0,Du7C2e,Black Tulip,Black Tulip (2012),8.8,2012.0,,N,AqEUBQ,N,verified
670,59.0,Belgian And French Origin Ales,Belgian-Style Tripel,309.0,rDnNdd,Cuvée Soeur’ise,Cuvée Soeur’ise,8.5,,,N,uM2jeT,N,verified
671,59.0,Belgian And French Origin Ales,Belgian-Style Tripel,407.0,6fJQfz,Fils À Papa V,Fils À Papa V,8.5,,,N,uM2jeT,N,verified
672,59.0,Belgian And French Origin Ales,Belgian-Style Tripel,776.0,Lx7DEm,Ovila Abbey Trippel,Ovila Abbey Trippel,8.8,,,N,nHLlnK,N,verified
673,59.0,Belgian And French Origin Ales,Belgian-Style Tripel,782.0,AlRuKw,Ovila Quad,Ovila Quad,10.5,,5.0,N,nHLlnK,N,verified
674,59.0,Belgian And French Origin Ales,Belgian-Style Tripel,851.0,0UTcHS,Ripley Tripel,Ripley Tripel,9.6,,,N,VEY3Xa,N,verified
